num_people_hourly,datetime_hr,hour,timeofday,daydate,dayoftheweek,month,is_weekend,Is_1wk_sem,Is_2wk_sem,Is_lastwk_sem,Is_2ndlastwk_sem,is_start_of_semester,is_end_of_semester,is_during_semester,is_school_closed,NewYearsDay,MLKingsBirthday,PresidentsDay,MemorialDay,IndependenceDay,LaborDay,VeteransDay,USThanksgivingDay,ChristmasDay,is_Holiday,Semester_week_num,semester,temperature,season,temp_feels,capacity
11,2016-06-26 8:00,8,EarlyMorning,2016-06-26,Sunday,Jun,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.04444444,Summer,Cold,Nearly_Empty
11,2016-07-10 23:00,23,Midnight,2016-07-10,Sunday,Jul,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.4,Summer,Comfortable,Nearly_Empty
11,2016-07-15 6:00,6,Dawn,2016-07-15,Friday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.70555556,Summer,Cold,Nearly_Empty
11,2016-07-19 1:00,1,ZombieHour,2016-07-19,Tuesday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.96111111,Summer,Cold,Nearly_Empty
11,2016-07-22 6:00,6,Dawn,2016-07-22,Friday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.91666667,Summer,Cold,Nearly_Empty
11,2016-08-01 0:00,0,Midnight,2016-08-01,Monday,Aug,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_LastWeek,During_semester,15.55555556,Summer,Comfortable,Nearly_Empty
11,2016-08-05 6:00,6,Dawn,2016-08-05,Friday,Aug,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,13.88888889,Summer,Cold,Nearly_Empty
11,2016-08-15 6:00,6,Dawn,2016-08-15,Monday,Aug,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,12.77777778,Summer,Cold,Nearly_Empty
11,2016-08-23 18:00,18,EarlyEvening,2016-08-23,Tuesday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,15.73888889,Summer,Comfortable,Nearly_Empty
11,2016-08-23 19:00,19,Evening,2016-08-23,Tuesday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,15.55555556,Summer,Comfortable,Nearly_Empty
11,2016-09-05 1:00,1,ZombieHour,2016-09-05,Monday,Sep,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,During_Semester,During_semester,12.16666667,Fall,Cold,Nearly_Empty
11,2016-09-22 1:00,1,ZombieHour,2016-09-22,Thursday,Sep,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.35,Fall,Comfortable,Nearly_Empty
11,2016-09-24 23:00,23,Midnight,2016-09-24,Saturday,Sep,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,17.25,Fall,Comfortable,Nearly_Empty
11,2016-10-13 1:00,1,ZombieHour,2016-10-13,Thursday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.07222222,Fall,Cold,Nearly_Empty
11,2016-10-28 1:00,1,ZombieHour,2016-10-28,Friday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.51111111,Fall,Comfortable,Nearly_Empty
11,2016-10-30 23:00,23,Midnight,2016-10-30,Sunday,Oct,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.96666667,Fall,Comfortable,Nearly_Empty
11,2016-11-18 6:00,6,Dawn,2016-11-18,Friday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10.18333333,Fall,Cold,Nearly_Empty
11,2016-11-22 6:00,6,Dawn,2016-11-22,Tuesday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10.24444444,Fall,Cold,Nearly_Empty
11,2016-11-23 6:00,6,Dawn,2016-11-23,Wednesday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10.95555556,Fall,Cold,Nearly_Empty
11,2016-11-26 9:00,9,Morning,2016-11-26,Saturday,Nov,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10,Fall,Cold,Nearly_Empty
11,2016-11-26 20:00,20,Evening,2016-11-26,Saturday,Nov,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10,Fall,Cold,Nearly_Empty
11,2016-12-01 1:00,1,ZombieHour,2016-12-01,Thursday,Dec,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,8.072222222,Winter,Cold,Nearly_Empty
11,2016-12-14 6:00,6,Dawn,2016-12-14,Wednesday,Dec,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,11.92222222,Winter,Cold,Nearly_Empty
11,2016-12-15 6:00,6,Dawn,2016-12-15,Thursday,Dec,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,12.15555556,Winter,Cold,Nearly_Empty
11,2016-12-16 6:00,6,Dawn,2016-12-16,Friday,Dec,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,End_of_semester,8.438888889,Winter,Cold,Nearly_Empty
11,2016-12-26 11:00,11,Noon,2016-12-26,Monday,Dec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,9.627777778,Winter,Cold,Nearly_Empty
11,2017-01-03 8:00,8,EarlyMorning,2017-01-03,Tuesday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,9.566666667,Winter,Cold,Nearly_Empty
11,2017-01-05 22:00,22,LateEvening,2017-01-05,Thursday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,8.583333333,Winter,Cold,Nearly_Empty
12,2015-08-18 1:00,1,ZombieHour,2015-08-18,Tuesday,Aug,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,16.55555556,Summer,Comfortable,Nearly_Empty
12,2015-08-19 6:00,6,Dawn,2015-08-19,Wednesday,Aug,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1st_Week,Sstart_of_semester,17.22222222,Summer,Comfortable,Nearly_Empty
12,2015-09-02 1:00,1,ZombieHour,2015-09-02,Wednesday,Sep,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,17.07222222,Fall,Comfortable,Nearly_Empty
12,2015-09-06 7:00,7,EarlyMorning,2015-09-06,Sunday,Sep,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,17.79444444,Fall,Comfortable,Nearly_Empty
12,2015-09-30 1:00,1,ZombieHour,2015-09-30,Wednesday,Sep,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.68888889,Fall,Comfortable,Nearly_Empty
12,2015-10-12 1:00,1,ZombieHour,2015-10-12,Monday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.66666667,Fall,Comfortable,Nearly_Empty
12,2015-10-23 6:00,6,Dawn,2015-10-23,Friday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.53888889,Fall,Comfortable,Nearly_Empty
12,2015-11-23 1:00,1,ZombieHour,2015-11-23,Monday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.33333333,Fall,Cold,Nearly_Empty
12,2015-12-08 6:00,6,Dawn,2015-12-08,Tuesday,Dec,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_LastWeek,During_semester,12.20555556,Winter,Cold,Nearly_Empty
12,2015-12-17 6:00,6,Dawn,2015-12-17,Thursday,Dec,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,7.777777778,Winter,Cold,Nearly_Empty
12,2016-01-03 22:00,22,LateEvening,2016-01-03,Sunday,Jan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,8.466666667,Winter,Cold,Nearly_Empty
12,2016-01-04 6:00,6,Dawn,2016-01-04,Monday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,9.105555556,Winter,Cold,Nearly_Empty
12,2016-01-05 0:00,0,Midnight,2016-01-05,Tuesday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,12.84444444,Winter,Cold,Nearly_Empty
12,2016-01-26 1:00,1,ZombieHour,2016-01-26,Tuesday,Jan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,10.82777778,Winter,Cold,Nearly_Empty
12,2016-02-01 1:00,1,ZombieHour,2016-02-01,Monday,Feb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,9.333333333,Winter,Cold,Nearly_Empty
12,2016-02-09 1:00,1,ZombieHour,2016-02-09,Tuesday,Feb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.08333333,Winter,Cold,Nearly_Empty
12,2016-03-12 7:00,7,EarlyMorning,2016-03-12,Saturday,Mar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,11.64444444,Spring,Cold,Nearly_Empty
12,2016-03-22 6:00,6,Dawn,2016-03-22,Tuesday,Mar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,11.41666667,Spring,Cold,Nearly_Empty
12,2016-03-23 6:00,6,Dawn,2016-03-23,Wednesday,Mar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10.59444444,Spring,Cold,Nearly_Empty
12,2016-03-24 7:00,7,EarlyMorning,2016-03-24,Thursday,Mar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.05,Spring,Cold,Nearly_Empty
12,2016-03-29 6:00,6,Dawn,2016-03-29,Tuesday,Mar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,9.5,Spring,Cold,Nearly_Empty
12,2016-04-01 6:00,6,Dawn,2016-04-01,Friday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,11.65,Spring,Cold,Nearly_Empty
12,2016-04-05 1:00,1,ZombieHour,2016-04-05,Tuesday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.48333333,Spring,Cold,Nearly_Empty
12,2016-04-18 1:00,1,ZombieHour,2016-04-18,Monday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.9,Spring,Comfortable,Nearly_Empty
12,2016-05-17 6:00,6,Dawn,2016-05-17,Tuesday,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,15.44444444,Spring,Comfortable,Nearly_Empty
12,2016-05-18 6:00,6,Dawn,2016-05-18,Wednesday,May,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,15.65,Spring,Comfortable,Nearly_Empty
12,2016-05-21 8:00,8,EarlyMorning,2016-05-21,Saturday,May,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,13.46666667,Spring,Cold,Nearly_Empty
12,2016-05-23 0:00,0,Midnight,2016-05-23,Monday,May,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1st_Week,Sstart_of_semester,13.33888889,Spring,Cold,Nearly_Empty
12,2016-05-28 23:00,23,Midnight,2016-05-28,Saturday,May,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,15.86111111,Spring,Comfortable,Nearly_Empty
12,2016-05-29 23:00,23,Midnight,2016-05-29,Sunday,May,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,14.98333333,Spring,Cold,Nearly_Empty
12,2016-05-30 0:00,0,Midnight,2016-05-30,Monday,May,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1st_Week,During_semester,12.91111111,Spring,Cold,Nearly_Empty
12,2016-06-08 6:00,6,Dawn,2016-06-08,Wednesday,Jun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.42777778,Summer,Cold,Nearly_Empty
12,2016-06-27 1:00,1,ZombieHour,2016-06-27,Monday,Jun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.39444444,Summer,Cold,Nearly_Empty
12,2016-07-04 0:00,0,Midnight,2016-07-04,Monday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,During_Semester,During_semester,13.07222222,Summer,Cold,Nearly_Empty
12,2016-07-20 6:00,6,Dawn,2016-07-20,Wednesday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.51666667,Summer,Cold,Nearly_Empty
12,2016-07-24 23:00,23,Midnight,2016-07-24,Sunday,Jul,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.84444444,Summer,Cold,Nearly_Empty
12,2016-08-08 0:00,0,Midnight,2016-08-08,Monday,Aug,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,14.44444444,Summer,Cold,Nearly_Empty
12,2016-08-11 6:00,6,Dawn,2016-08-11,Thursday,Aug,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,13.70555556,Summer,Cold,Nearly_Empty
12,2016-08-15 23:00,23,Midnight,2016-08-15,Monday,Aug,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,13.33333333,Summer,Cold,Nearly_Empty
12,2016-08-18 6:00,6,Dawn,2016-08-18,Thursday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,14.62777778,Summer,Cold,Nearly_Empty
12,2016-08-19 6:00,6,Dawn,2016-08-19,Friday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,15,Summer,Comfortable,Nearly_Empty
12,2016-08-20 8:00,8,EarlyMorning,2016-08-20,Saturday,Aug,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,14.62777778,Summer,Cold,Nearly_Empty
12,2016-08-21 23:00,23,Midnight,2016-08-21,Sunday,Aug,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,15.3,Summer,Comfortable,Nearly_Empty
12,2016-08-22 6:00,6,Dawn,2016-08-22,Monday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,14.22777778,Summer,Cold,Nearly_Empty
12,2016-09-18 23:00,23,Midnight,2016-09-18,Sunday,Sep,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.55555556,Fall,Comfortable,Nearly_Empty
12,2016-09-20 1:00,1,ZombieHour,2016-09-20,Tuesday,Sep,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.26666667,Fall,Comfortable,Nearly_Empty
12,2016-10-05 1:00,1,ZombieHour,2016-10-05,Wednesday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.58333333,Fall,Comfortable,Nearly_Empty
12,2016-10-15 23:00,23,Midnight,2016-10-15,Saturday,Oct,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.85555556,Fall,Comfortable,Nearly_Empty
12,2016-10-16 23:00,23,Midnight,2016-10-16,Sunday,Oct,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.92222222,Fall,Comfortable,Nearly_Empty
12,2016-11-11 6:00,6,Dawn,2016-11-11,Friday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,During_Semester,During_semester,19.9,Fall,Comfortable,Nearly_Empty
12,2016-11-25 8:00,8,EarlyMorning,2016-11-25,Friday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10,Fall,Cold,Nearly_Empty
12,2016-12-08 6:00,6,Dawn,2016-12-08,Thursday,Dec,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_LastWeek,During_semester,7.855555556,Winter,Cold,Nearly_Empty
12,2016-12-27 14:00,14,EarlyAfternoon,2016-12-27,Tuesday,Dec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,11.21666667,Winter,Cold,Nearly_Empty
12,2017-01-02 16:00,16,Afternoon,2017-01-02,Monday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,8.927777778,Winter,Cold,Nearly_Empty
12,2017-01-03 14:00,14,EarlyAfternoon,2017-01-03,Tuesday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,11.06111111,Winter,Cold,Nearly_Empty
12,2017-01-03 19:00,19,Evening,2017-01-03,Tuesday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,9.822222222,Winter,Cold,Nearly_Empty
12,2017-01-04 21:00,21,LateEvening,2017-01-04,Wednesday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,13.38888889,Winter,Cold,Nearly_Empty
12,2017-01-05 20:00,20,Evening,2017-01-05,Thursday,Jan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,8.25,Winter,Cold,Nearly_Empty
12,2017-01-18 0:00,0,Midnight,2017-01-18,Wednesday,Jan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,8.583333333,Winter,Cold,Nearly_Empty
12,2017-02-23 1:00,1,ZombieHour,2017-02-23,Thursday,Feb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,7.588888889,Winter,Cold,Nearly_Empty
12,2017-02-25 23:00,23,Midnight,2017-02-25,Saturday,Feb,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,8.494444444,Winter,Cold,Nearly_Empty
13,2015-08-20 6:00,6,Dawn,2015-08-20,Thursday,Aug,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,16.66666667,Summer,Comfortable,Nearly_Empty
13,2015-08-28 1:00,1,ZombieHour,2015-08-28,Friday,Aug,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,20.71111111,Summer,Comfortable,Nearly_Empty
13,2015-09-29 1:00,1,ZombieHour,2015-09-29,Tuesday,Sep,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.61111111,Fall,Comfortable,Nearly_Empty
13,2015-10-21 1:00,1,ZombieHour,2015-10-21,Wednesday,Oct,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.93888889,Fall,Comfortable,Nearly_Empty
13,2015-11-07 7:00,7,EarlyMorning,2015-11-07,Saturday,Nov,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,16.41111111,Fall,Comfortable,Nearly_Empty
13,2015-11-24 6:00,6,Dawn,2015-11-24,Tuesday,Nov,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.56111111,Fall,Cold,Nearly_Empty
13,2015-12-21 10:00,10,Morning,2015-12-21,Monday,Dec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,14.17222222,Winter,Cold,Nearly_Empty
13,2015-12-29 20:00,20,Evening,2015-12-29,Tuesday,Dec,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,7.65,Winter,Cold,Nearly_Empty
13,2016-01-14 6:00,6,Dawn,2016-01-14,Thursday,Jan,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1st_Week,During_semester,9.15,Winter,Cold,Nearly_Empty
13,2016-01-18 6:00,6,Dawn,2016-01-18,Monday,Jan,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1st_Week,During_semester,12.24444444,Winter,Cold,Nearly_Empty
13,2016-01-21 1:00,1,ZombieHour,2016-01-21,Thursday,Jan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,12.07222222,Winter,Cold,Nearly_Empty
13,2016-02-03 1:00,1,ZombieHour,2016-02-03,Wednesday,Feb,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,7.8,Winter,Cold,Nearly_Empty
13,2016-03-27 8:00,8,EarlyMorning,2016-03-27,Sunday,Mar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.71666667,Spring,Cold,Nearly_Empty
13,2016-04-03 8:00,8,EarlyMorning,2016-04-03,Sunday,Apr,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,10.80555556,Spring,Cold,Nearly_Empty
13,2016-04-08 6:00,6,Dawn,2016-04-08,Friday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.73888889,Spring,Cold,Nearly_Empty
13,2016-04-20 1:00,1,ZombieHour,2016-04-20,Wednesday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.27222222,Spring,Comfortable,Nearly_Empty
13,2016-04-26 1:00,1,ZombieHour,2016-04-26,Tuesday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.62222222,Spring,Cold,Nearly_Empty
13,2016-04-28 6:00,6,Dawn,2016-04-28,Thursday,Apr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.05,Spring,Cold,Nearly_Empty
13,2016-05-05 1:00,1,ZombieHour,2016-05-05,Thursday,May,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_LastWeek,During_semester,14.71666667,Spring,Cold,Nearly_Empty
13,2016-05-08 8:00,8,EarlyMorning,2016-05-08,Sunday,May,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,14.44444444,Spring,Cold,Nearly_Empty
13,2016-05-12 6:00,6,Dawn,2016-05-12,Thursday,May,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,11.66666667,Spring,Cold,Nearly_Empty
13,2016-05-13 6:00,6,Dawn,2016-05-13,Friday,May,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,End_of_semester,13.18333333,Spring,Cold,Nearly_Empty
13,2016-06-07 6:00,6,Dawn,2016-06-07,Tuesday,Jun,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_Week,During_semester,14.44444444,Summer,Cold,Nearly_Empty
13,2016-06-08 7:00,7,EarlyMorning,2016-06-08,Wednesday,Jun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.57777778,Summer,Cold,Nearly_Empty
13,2016-06-13 6:00,6,Dawn,2016-06-13,Monday,Jun,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.33333333,Summer,Cold,Nearly_Empty
13,2016-06-26 23:00,23,Midnight,2016-06-26,Sunday,Jun,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,14.66111111,Summer,Cold,Nearly_Empty
13,2016-07-05 7:00,7,EarlyMorning,2016-07-05,Tuesday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.86111111,Summer,Cold,Nearly_Empty
13,2016-07-06 6:00,6,Dawn,2016-07-06,Wednesday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.52222222,Summer,Cold,Nearly_Empty
13,2016-07-07 6:00,6,Dawn,2016-07-07,Thursday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,12.77777778,Summer,Cold,Nearly_Empty
13,2016-07-19 6:00,6,Dawn,2016-07-19,Tuesday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.15,Summer,Cold,Nearly_Empty
13,2016-07-24 8:00,8,EarlyMorning,2016-07-24,Sunday,Jul,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,15.55555556,Summer,Comfortable,Nearly_Empty
13,2016-07-25 0:00,0,Midnight,2016-07-25,Monday,Jul,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,During_Semester,During_semester,13.55,Summer,Cold,Nearly_Empty
13,2016-07-30 8:00,8,EarlyMorning,2016-07-30,Saturday,Jul,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2nd_LastWeek,During_semester,13.30555556,Summer,Cold,Nearly_Empty
13,2016-08-11 7:00,7,EarlyMorning,2016-08-11,Thursday,Aug,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Last_Week,During_semester,13.70555556,Summer,Cold,Nearly_Empty
13,2016-08-12 0:00,0,Midnight,2016-08-12,Friday,Aug,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,End_of_semester,14.44444444,Summer,Cold,Nearly_Empty
13,2016-08-13 8:00,8,EarlyMorning,2016-08-13,Saturday,Aug,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,13.15,Summer,Cold,Nearly_Empty
13,2016-08-14 8:00,8,EarlyMorning,2016-08-14,Sunday,Aug,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NULL,School_closed,13.33333333,Summer,Cold,Nearly_Empty
