Id,Prediction
13761,4153224.411
13762,4263343.746
13763,4274672.262
13764,3701786.5
13765,4397168.313
13766,3366526.368
13767,4214527.583
13768,3376513.233
13769,3654644.418
13770,3758989.955
13771,4687291.587
13772,4400721.074
13773,3270382.441
13774,3476726.333
13775,4667007.873
13776,4207808.889
13777,3393476.335
13778,2797227.995
13779,3756649.459
13780,5245364.878
13781,5399379.1
13782,4079296.605
13783,3991480.109
13784,3545702.273
13785,3504915.937
13786,3914130.496
13787,3270382.441
13788,3724291.803
13789,3880977.089
13790,4075443.612
13791,4400232.15
13792,3505271.067
13793,3378616.894
13794,3504915.937
13795,3596687.585
13796,3638173.226
13797,4020175.301
13798,4371640.442
13799,3440443.996
13800,4076124.812
13801,3570923.035
13802,3841075.335
13803,4924916.144
13804,4901283.306
13805,4308479.737
13806,4551269.82
13807,4239062.527
13808,3901750.11
13809,3014562.731
13810,3353583.752
13811,3945863.952
13812,4587822.344
13813,2852190.66
13814,4184590.939
13815,3445581.095
13816,3794430.345
13817,3035914.859
13818,4606183.584
13819,3504915.937
13820,3729587.322
13821,3836069.509
13822,3945863.952
13823,3758579.844
13824,3376513.233
13825,5270747.872
13826,3681451.145
13827,2760820.344
13828,4358125.202
13829,3392609.052
13830,4641210.348
13831,4197424.827
13832,3545702.273
13833,3369476.013
13834,3884853.839
13835,4184901.947
13836,4450096.352
13837,3720899.296
13838,3681451.145
13839,4521040.105
13840,3724291.803
13841,3681451.145
13842,3899477.684
13843,3522496.678
13844,3836334.074
13845,3724291.803
13846,4622376.094
13847,4153224.411
13848,3014562.731
13849,3014562.731
13850,4605841.269
13851,4176350.472
13852,3443538.514
13853,3865889.787
13854,3880977.089
13855,4551269.82
13856,3638173.226
13857,3343266.458
13858,3376600.345
13859,4927174.549
13860,3803621.28
13861,4659785.256
13862,3945863.952
13863,3545702.273
13864,3652119.946
13865,3713436.589
13866,4573290.725
13867,3926911.864
13868,3939267.85
13869,3883395.045
13870,3220614.504
13871,4231440.92
13872,3014562.731
13873,4512378.941
13874,4015924.912
13875,3756649.459
13876,4665659.138
13877,3959678.819
13878,3230750.272
13879,4133879.923
13880,3093089.391
13881,3807089.208
13882,3545702.273
13883,5498679.377
13884,3230750.272
13885,3824888.496
13886,3268346.171
13887,4019768.003
13888,3800921.981
13889,3821420.322
13890,3978855.067
13891,3751299.178
13892,3942269.612
13893,4052926.213
13894,4509412.86
13895,4580132.75
13896,4085894.64
13897,4159406.317
13898,3329641.099
13899,4079373.32
13900,4400232.15
13901,3393476.335
13902,3683972.19
13903,4080525.716
13904,4277623.863
13905,3724291.803
13906,3504915.937
13907,3901750.11
13908,4228839.195
13909,4281232.276
13910,4408840.245
13911,3543326.933
13912,3794430.345
13913,5193866.728
13914,4365989.487
13915,4001026.394
13916,3504915.937
13917,3756649.459
13918,3016321.469
13919,4438371.347
13920,4159406.317
13921,3337673.084
13922,4855807.054
13923,3268213.225
13924,4375145.049
13925,3958929.514
13926,4750993.608
13927,6492685.813
13928,3641991.561
13929,3354721.666
13930,4378878.767
13931,4026159.169
13932,3504915.937
13933,4153224.411
13934,3566343.64
13935,3376513.233
13936,3337673.084
13937,4794812.83
13938,4029913.038
13939,4491870.695
13940,3612477.489
13941,3933086.159
13942,4358473.714
13943,4475474.152
13944,3992297.333
13945,4394103.882
13946,3504915.937
13947,3836334.074
13948,4893047.7
13949,4123579.542
13950,3789366.831
13951,3341007.121
13952,4033587.287
13953,3502824.006
13954,3308439.536
13955,3432965.86
13956,3660594.579
13957,3620912.358
13958,3689470.564
13959,3291340.122
13960,4501867.413
13961,4450082.275
13962,3929498.031
13963,3800921.981
13964,3713436.589
13965,4425436.544
13966,4478661.623
13967,4264196.248
13968,3452854.09
13969,4321457.413
13970,4422829.644
13971,3445595.039
13972,4280715.094
13973,3394722.741
13974,3884853.839
13975,4794812.83
13976,4739590.268
13977,5627242.848
13978,3884853.839
13979,4099168.877
13980,3176151.584
13981,4784787.668
13982,4970752.691
13983,3681451.145
13984,4244505.733
13985,4166047.725
13986,3230750.272
13987,4564889.018
13988,3153719.019
13989,3681451.145
13990,3783370.698
13991,4006879.449
13992,4890132.382
13993,5067726.86
13994,3821420.322
13995,3847883.618
13996,3624529.326
13997,3147392.734
13998,3014562.731
13999,4370836.325
14000,3652119.946
14001,3545702.273
14002,3545702.273
14003,3596687.585
14004,4197760.488
14005,3504915.937
14006,3268346.171
14007,4707350.058
14008,3400868.449
14009,3704272.543
14010,3270382.441
14011,3747475.452
14012,3756649.459
14013,4886324.025
14014,3908565.356
14015,3956823.991
14016,4016087.55
14017,4149473.503
14018,4594205.678
14019,3732953.364
14020,4330675.011
14021,4016203.375
14022,4949315.636
14023,3035914.859
14024,4052015.995
14025,5889451.178
14026,3612477.489
14027,3310854.381
14028,4291083.915
14029,3663048.532
14030,4032902.445
14031,4232891.241
14032,3464949.813
14033,3464949.813
14034,3756649.459
14035,5541424.209
14036,5041849.926
14037,4108242.674
14038,4259743.374
14039,4051663.969
14040,4698591.267
14041,4040771.594
14042,4255019.728
14043,4644488.716
14044,3421347.713
14045,3530098.879
14046,3393476.335
14047,4794048.074
14048,3268346.171
14049,3504915.937
14050,3754132.8
14051,4641210.348
14052,4461569.117
14053,3951474.521
14054,4172308.392
14055,3729587.322
14056,4095886.134
14057,4641210.348
14058,3724291.803
14059,3847548.545
14060,5189098.032
14061,3756649.459
14062,3799825.593
14063,4308479.737
14064,3921351.925
14065,3293546.538
14066,3999777.422
14067,3840166.23
14068,3880977.089
14069,3945863.952
14070,4912313.568
14071,3856868.143
14072,3900474.542
14073,4846693.599
14074,3308439.536
14075,3783370.698
14076,3636837.434
14077,3683217.669
14078,3836334.074
14079,3680510.263
14080,3928877.683
14081,5400578.585
14082,4736819.173
14083,3794430.345
14084,3091017.265
14085,3896921.548
14086,3509286.589
14087,3756649.459
14088,3847883.618
14089,3758989.955
14090,4775788.176
14091,3680510.263
14092,3610109.483
14093,4062959.751
14094,3504915.937
14095,3570923.035
14096,3071335.145
14097,3961361.55
14098,3504915.937
14099,3681451.145
14100,3504915.937
14101,4080329.298
14102,4840467.737
14103,4373158.146
14104,4292147.451
14105,4548071.256
14106,3880977.089
14107,4123473.158
14108,3666707.591
14109,3821420.322
14110,4080525.716
14111,3504915.937
14112,3451578.923
14113,2886085.387
14114,3824483.089
14115,3713436.589
14116,3976288.275
14117,3681451.145
14118,3188827.474
14119,3504915.937
14120,3809691.801
14121,4033587.287
14122,3385540.73
14123,4019617.931
14124,3308439.536
14125,3545702.273
14126,4214527.583
14127,3824483.089
14128,4012215.538
14129,3884853.839
14130,3925843.121
14131,3515972.007
14132,3722068.936
14133,3824483.089
14134,3756649.459
14135,4450082.275
14136,3612727.614
14137,3432965.86
14138,3824888.496
14139,4901283.306
14140,4127592.14
14141,3535999.959
14142,3666707.591
14143,3268346.171
14144,3466971.312
14145,3504915.937
14146,3545702.273
14147,3329898.017
14148,3230750.272
14149,4587703.984
14150,4837943.321
14151,4015924.912
14152,4521040.105
14153,3900474.542
14154,4440816.24
14155,3504915.937
14156,3432965.86
14157,4028563.643
14158,4370814.772
14159,3962126.2
14160,3545702.273
14161,4421699.286
14162,3268346.171
14163,3069185.988
14164,3504915.937
14165,3884853.839
14166,3353583.752
14167,3900474.542
14168,3827397.383
14169,3434226.771
14170,3854324.454
14171,4790763.635
14172,3724291.803
14173,3707902.499
14174,3744863.799
14175,4347288.373
14176,4578385.709
14177,3546889.931
14178,4126766.949
14179,3724291.803
14180,4013424.437
14181,4120097.2
14182,3800078.202
14183,4075443.612
14184,3744484.394
14185,4149141.704
14186,3620912.358
14187,3896508.505
14188,3400868.449
14189,3788058.563
14190,3268430.493
14191,5117438.058
14192,3545702.273
14193,3499692.602
14194,3896508.505
14195,3791943.068
14196,3393476.335
14197,4400232.15
14198,4578385.709
14199,4498916.405
14200,4013424.437
14201,4076808.71
14202,4282148.949
14203,4015924.912
14204,4476311.661
14205,3545702.273
14206,3971527.743
14207,4318539.72
14208,3821420.322
14209,4607128.75
14210,4716491.628
14211,3545702.273
14212,3663048.532
14213,4178844.642
14214,4126766.949
14215,3678097.662
14216,3504915.937
14217,5498679.377
14218,3545702.273
14219,3504915.937
14220,3624529.326
14221,4210743.398
14222,4768220.423
14223,3806116.217
14224,4210743.398
14225,3293546.538
14226,3847883.618
14227,3381181.836
14228,3733312.847
14229,4079296.605
14230,3724291.803
14231,4032556.408
14232,3545702.273
14233,3624529.326
14234,4261185.42
14235,3732033.697
14236,4066545.619
14237,3705328.973
14238,3722068.936
14239,3958016.2
14240,3666707.591
14241,4052015.995
14242,4280715.094
14243,3502567.92
14244,3942269.612
14245,3836334.074
14246,4079296.605
14247,3758579.844
14248,3056733.786
14249,4234832.307
14250,4076040.703
14251,4099168.877
14252,4228948.297
14253,3150571.879
14254,4456123.826
14255,4098275.73
14256,3310854.381
14257,3445595.039
14258,3014533.357
14259,3049642.879
14260,3880977.089
14261,5623362.196
14262,4016223.384
14263,3945863.952
14264,3062549.347
14265,4784198.187
14266,3504915.937
14267,3270382.441
14268,3713436.589
14269,3807652.877
14270,4371640.442
14271,4802407.031
14272,3337673.084
14273,3990311.014
14274,4735655.315
14275,3464949.813
14276,3991480.109
14277,3681451.145
14278,4280715.094
14279,3807089.208
14280,3291594.084
14281,4598794.88
14282,4197424.827
14283,3268346.171
14284,3230750.272
14285,4530760.999
14286,3624529.326
14287,3568791.707
14288,4695826.292
14289,4032907.296
14290,3147392.734
14291,3464949.813
14292,3951474.521
14293,5384466.134
14294,4053507.082
14295,3270382.441
14296,3270382.441
14297,3772988.135
14298,4421699.286
14299,3393476.335
14300,3961469.794
14301,4584965.783
14302,3836069.509
14303,4076453.702
14304,4465084.924
14305,3466971.312
14306,4381489.295
14307,3997457.413
14308,3504915.937
14309,4318884.367
14310,3370713.605
14311,5092017.982
14312,4280715.094
14313,3014562.731
14314,3926911.864
14315,3724291.803
14316,3486050.336
14317,3880977.089
14318,3945863.952
14319,2624514.669
14320,3681451.145
14321,3620912.358
14322,3353583.752
14323,4389620.126
14324,3504915.937
14325,4037928.542
14326,3268346.171
14327,3337673.084
14328,4207808.889
14329,4280715.094
14330,4118093.457
14331,3896113.575
14332,3117441.68
14333,3612604.916
14334,3929498.031
14335,3836069.509
14336,4760834.724
14337,4647809.62
14338,3652119.946
14339,3117441.68
14340,3504915.937
14341,4769331.841
14342,3783078.793
14343,3914130.496
14344,3624529.326
14345,3341007.121
14346,3504915.937
14347,4714470.052
14348,3724291.803
14349,4794812.83
14350,3939949.451
14351,3504915.937
14352,3917438.753
14353,4166047.725
14354,6013462.353
14355,3689467.304
14356,4440816.24
14357,4817669.675
14358,3337673.084
14359,3883683.667
14360,4573650.971
14361,3615149.479
14362,4052015.995
14363,3576772.681
14364,4037928.542
14365,4373158.146
14366,3624529.326
14367,4794850.433
14368,3713436.589
14369,3504915.937
14370,4498930.636
14371,3724291.803
14372,3299623.012
14373,4058905.266
14374,3724291.803
14375,3577511.259
14376,3230750.272
14377,4367824.267
14378,4665659.138
14379,4915705.451
14380,3014562.731
14381,3620912.358
14382,3570923.035
14383,3713436.589
14384,5041923.714
14385,3504915.937
14386,3545702.273
14387,3502824.006
14388,3376513.233
14389,3883683.667
14390,3209899.44
14391,3504915.937
14392,4430156.613
14393,4311048.919
14394,3545702.273
14395,3724291.803
14396,3049642.879
14397,3394621.423
14398,3681451.145
14399,3111188.166
14400,4197424.827
14401,4422715.54
14402,3945863.952
14403,4130775.247
14404,3666707.591
14405,4837943.321
14406,3432965.86
14407,3612477.489
14408,3689103.984
14409,3051422.083
14410,4075443.612
14411,3624896.577
14412,4550212.405
14413,3073156.949
14414,3270382.441
14415,4848463.148
14416,3991377.134
14417,3531724.901
14418,3681451.145
14419,3928877.683
14420,4197424.827
14421,3504915.937
14422,3933086.159
14423,3624896.577
14424,3504915.937
14425,3476726.333
14426,3416037.124
14427,3150571.879
14428,4276513.27
14429,3378616.894
14430,3432965.86
14431,3928877.683
14432,3701936.417
14433,3883683.667
14434,3014562.731
14435,3545702.273
14436,3545702.273
14437,4548071.256
14438,3504915.937
14439,5074245.114
14440,3713436.589
14441,4796487.555
14442,3851391.903
14443,3840166.23
14444,3308439.536
14445,3230750.272
14446,2997829.506
14447,3681451.145
14448,4932096.358
14449,3783078.793
14450,3502567.92
14451,3836334.074
14452,4827971.944
14453,3504915.937
14454,3819040.954
14455,3901907.167
14456,3209899.44
14457,3014562.731
14458,4552397.843
14459,3713436.589
14460,3504915.937
14461,4341668.898
14462,4368794.11
14463,3584955.736
14464,4053507.082
14465,3689103.984
14466,4231473.88
14467,4215572.144
14468,4054172.508
14469,3803290.061
14470,4725017.552
14471,3504915.937
14472,4422715.54
14473,3991377.134
14474,3014562.731
14475,3663048.532
14476,3014562.731
14477,4196519.004
14478,3230750.272
14479,3638173.226
14480,4263343.746
14481,3824483.089
14482,3504915.937
14483,3270382.441
14484,3393476.335
14485,3504915.937
14486,3337673.084
14487,3785614.856
14488,4052015.995
14489,3901750.11
14490,3896508.505
14491,4451070.383
14492,3466971.312
14493,3393476.335
14494,3713436.589
14495,4283667.081
14496,3945863.952
14497,4367824.267
14498,3376513.233
14499,3393476.335
14500,4033587.287
14501,3545702.273
14502,4047212.954
14503,5420034.063
14504,3991377.134
14505,3645625.459
14506,3111188.166
14507,4214669.368
14508,4149141.704
14509,3945863.952
14510,3239480.642
14511,4400232.15
14512,3306245.077
14513,6460188.743
14514,4237447.002
14515,3403927.371
14516,4244505.733
14517,3432965.86
14518,4076040.703
14519,4316587.322
14520,4527554.772
14521,4677658.813
14522,3394722.741
14523,3268346.171
14524,3610109.483
14525,4035518.478
14526,3732033.697
14527,4219071.744
14528,4375820.274
14529,4520704.117
14530,4194531.516
14531,4516586.147
14532,4006879.449
14533,3268346.171
14534,3230750.272
14535,3504915.937
14536,4123473.158
14537,3583199.265
14538,3268346.171
14539,3861733.494
14540,4076808.71
14541,4049595.921
14542,3778255.522
14543,3787231.505
14544,3681451.145
14545,3956491.381
14546,3681451.145
14547,3393476.335
14548,4204531.963
14549,4210743.398
14550,5153585.418
14551,3707902.499
14552,4685016.611
14553,3504915.937
14554,3130238.508
14555,3545702.273
14556,3756649.459
14557,3679158.927
14558,3230750.272
14559,3504915.937
14560,3894221.761
14561,3505271.067
14562,4336686.842
14563,4009492.751
14564,3268346.171
14565,3504915.937
14566,4854425.311
14567,4259743.374
14568,3756649.459
14569,4410008.109
14570,3308439.536
14571,4551269.82
14572,3378616.894
14573,4501867.413
14574,3954978.843
14575,3736687.566
14576,4594205.678
14577,3917438.753
14578,4099168.877
14579,4257031.137
14580,3268346.171
14581,4520704.117
14582,4436006.676
14583,3724291.803
14584,3442587.488
14585,4381602.335
14586,3291340.122
14587,3945863.952
14588,3612477.489
14589,4541358.371
14590,3800078.202
14591,4295224.707
14592,3308439.536
14593,3884853.839
14594,3597403.603
14595,4641210.348
14596,4636963.842
14597,4275173.499
14598,4587703.984
14599,3945863.952
14600,3545702.273
14601,4434159.849
14602,3561767.884
14603,4280715.094
14604,4099168.877
14605,3440102.158
14606,4641210.348
14607,3570923.035
14608,3916549.725
14609,4669569.256
14610,4408840.245
14611,5507328.612
14612,3504996.736
14613,4406561.157
14614,4460891.38
14615,4475988.505
14616,4821530.909
14617,5198642.974
14618,3681451.145
14619,3744484.394
14620,3523929.28
14621,3788225.421
14622,4276815.733
14623,4691941.846
14624,3802695.87
14625,4974051.937
14626,4127138.499
14627,3884853.839
14628,3331873.191
14629,3724291.803
14630,4160837.76
14631,3504915.937
14632,4136617.657
14633,3883683.667
14634,4099168.877
14635,4420013.568
14636,3035914.859
14637,3665938.818
14638,3165590.637
14639,3331972.636
14640,4308479.737
14641,3681451.145
14642,3959678.819
14643,4095886.134
14644,3821306.27
14645,3407736.208
14646,3268346.171
14647,3976221.06
14648,3230750.272
14649,3502824.006
14650,3679253.848
14651,3545702.273
14652,3840166.23
14653,4277875.733
14654,3854621.857
14655,3945863.952
14656,3640664.634
14657,4928394.189
14658,3713436.589
14659,3268346.171
14660,3543585.998
14661,5032064.275
14662,4408840.245
14663,3945863.952
14664,3944557.592
14665,3270382.441
14666,3928877.683
14667,3880977.089
14668,4972908.995
14669,3393476.335
14670,4052015.995
14671,3504915.937
14672,3638173.226
14673,3329898.017
14674,4401904.601
14675,4267602.447
14676,3014562.731
14677,4358125.202
14678,4272940.328
14679,4564889.018
14680,3750008.532
14681,3878787.051
14682,4056850.438
14683,4358473.714
14684,3991377.134
14685,4016087.55
14686,5571416.813
14687,3543677.421
14688,3554306.695
14689,3624529.326
14690,5198602.205
14691,2832764.844
14692,4128326.475
14693,3268346.171
14694,3921351.925
14695,3713436.589
14696,3268346.171
14697,4099168.877
14698,4217800.901
14699,3598785.942
14700,4340719.912
14701,3956807.978
14702,3666707.591
14703,4064291.735
14704,4584660.999
14705,3378616.894
14706,3833779.927
14707,4064291.735
14708,3713436.589
14709,4527554.772
14710,3610109.483
14711,4159406.317
14712,4136762.874
14713,4175192.436
14714,3900474.542
14715,3947891.567
14716,4149141.704
14717,3854621.857
14718,3624529.326
14719,4120097.2
14720,3612477.489
14721,4972908.995
14722,4198800.894
14723,4538153.462
14724,3973931.085
14725,3270382.441
14726,3962126.2
14727,3392137.757
14728,4133879.923
14729,3270382.441
14730,3933944.41
14731,3504915.937
14732,4836762.803
14733,3802732.924
14734,4840467.737
14735,3713436.589
14736,3376513.233
14737,3932080.966
14738,3883683.667
14739,4001026.394
14740,3681451.145
14741,3836334.074
14742,4322664.083
14743,3840166.23
14744,3945863.952
14745,3762334.33
14746,3331873.191
14747,3883683.667
14748,4794850.433
14749,3111188.166
14750,5000020.408
14751,3802318.04
14752,3713436.589
14753,3900474.542
14754,3701936.417
14755,4670665.511
14756,3847883.618
14757,3947891.567
14758,4210743.398
14759,3376513.233
14760,3631057.83
14761,4551269.82
14762,3994648.059
14763,3612477.489
14764,5371050.924
14765,3568791.707
14766,3247252.7
14767,3900474.542
14768,3807089.208
14769,4563007
14770,4283667.081
14771,4197424.827
14772,4181680.786
14773,3545702.273
14774,3545702.273
14775,4214527.583
14776,4188595.438
14777,4210321.846
14778,4475474.152
14779,3570923.035
14780,4375863.274
14781,4075443.612
14782,3514630.512
14783,3610109.483
14784,3504915.937
14785,3884853.839
14786,3268346.171
14787,3570923.035
14788,4159406.317
14789,4052015.995
14790,3801083.1
14791,4197424.827
14792,3777322.605
14793,3692789.07
14794,4091555.699
14795,3928877.683
14796,3883683.667
14797,4080525.716
14798,4378036.663
14799,4569145.183
14800,3230750.272
14801,2847234.393
14802,3680510.263
14803,4791611.096
14804,4291721.368
14805,4010184.346
14806,4426804.43
14807,3698752.109
14808,4934549.514
14809,3756649.459
14810,5039570.24
14811,3854621.857
14812,3530098.879
14813,3920008.347
14814,4470237.909
14815,3724291.803
14816,3850742.627
14817,4132987.197
14818,3916549.725
14819,4308479.737
14820,3840166.23
14821,4949381.827
14822,4225500.559
14823,3504915.937
14824,3756649.459
14825,3014562.731
14826,3884853.839
14827,3417933.502
14828,3111188.166
14829,3945464.184
14830,3997033.714
14831,4080525.716
14832,4506007.301
14833,3922969.984
14834,4234391.91
14835,3505271.067
14836,4974051.937
14837,3803290.061
14838,4397168.313
14839,3884853.839
14840,3502567.92
14841,4419747.33
14842,4573650.971
14843,3713436.589
14844,4654291.914
14845,3620912.358
14846,3748447.495
14847,3370746.449
14848,3230031.7
14849,3620912.358
14850,4861229.099
14851,3916697.92
14852,3756649.459
14853,4452595.982
14854,3884853.839
14855,3739243.605
14856,3756649.459
14857,3477056.412
14858,3875301.399
14859,3432965.86
14860,3645629.586
14861,3293546.538
14862,4339126.174
14863,4079296.605
14864,4210743.398
14865,4552397.843
14866,3945863.952
14867,3880977.089
14868,3955002.449
14869,3543350.44
14870,4080525.716
14871,3293546.538
14872,3188827.474
14873,5035534.394
14874,3896508.505
14875,3029960.89
14876,5067726.86
14877,4019768.003
14878,4429857.161
14879,3948166.023
14880,3618355.734
14881,3803290.061
14882,3916549.725
14883,4365217.303
14884,3756649.459
14885,3337673.084
14886,4606183.584
14887,4487012.246
14888,3438669.953
14889,3228585.924
14890,3824888.496
14891,4180194.711
14892,4123647.95
14893,3610109.483
14894,3827102.081
14895,3545702.273
14896,3674016.42
14897,3270382.441
14898,3014562.731
14899,4612951.104
14900,4641210.348
14901,3393476.335
14902,4058905.266
14903,3513421.382
14904,4028532.264
14905,3504915.937
14906,4180194.711
14907,3393476.335
14908,4019768.003
14909,4019768.003
14910,5026538.219
14911,4541358.371
14912,4249284.586
14913,3803290.061
14914,4031341.746
14915,4322664.083
14916,3680510.263
14917,4925325.189
14918,4104432.451
14919,4559666.748
14920,3545702.273
14921,3735761.666
14922,4885475.266
14923,3681451.145
14924,3916551.695
14925,4052015.995
14926,4206074.088
14927,4460873.327
14928,4101982.695
14929,3684373.032
14930,3593841.696
14931,4020175.301
14932,4091865.732
14933,4735718.648
14934,4067470.953
14935,4501909.4
14936,3666707.591
14937,3507072.28
14938,4416014.876
14939,3230750.272
14940,4056850.438
14941,4587703.984
14942,4259743.374
14943,3803290.061
14944,3230750.272
14945,3270382.441
14946,5116019.073
14947,3407711.137
14948,4314585.715
14949,5919496.935
14950,3464949.813
14951,3589289.645
14952,4036331.513
14953,4252242.883
14954,3756649.459
14955,3432965.86
14956,3505271.067
14957,3390385.172
14958,4294962.831
14959,4350099.426
14960,3640664.634
14961,3379886.068
14962,3464949.813
14963,4736493.028
14964,3014562.731
14965,4794744.379
14966,5090715.29
14967,3308439.536
14968,4287100.326
14969,4450096.352
14970,3732404.543
14971,4167181.043
14972,4750993.608
14973,3545702.273
14974,4389733.376
14975,4080525.716
14976,3681451.145
14977,4695826.292
14978,3270382.441
14979,3035914.859
14980,4706445.538
14981,3947313.248
14982,3724291.803
14983,3783078.793
14984,4636982.607
14985,3847548.545
14986,4197760.488
14987,3014562.731
14988,3851962.131
14989,4729267.855
14990,4241240.804
14991,4736493.028
14992,4078897.978
14993,3624529.326
14994,3967257.877
14995,4295029.968
14996,3502824.006
14997,3337673.084
14998,4437790.759
14999,4444079.997
15000,4092921.162
15001,4043670.016
15002,3504915.937
15003,4066545.619
15004,4305985.157
15005,4228839.195
15006,3884853.839
15007,3773085.476
15008,3788267.562
15009,3797810.101
15010,4290737.885
15011,3514630.512
15012,3638173.226
15013,3504915.937
15014,3666707.591
15015,3756649.459
15016,3982191.917
15017,3268346.171
15018,3928585.703
15019,3545702.273
15020,4073011.158
15021,3432965.86
15022,3919175.263
15023,3504915.937
15024,3230750.272
15025,4032556.408
15026,3308439.536
15027,4078254.044
15028,4892383.487
15029,3852039.564
15030,3432965.86
15031,3504915.937
15032,4685402.693
15033,4679748.334
15034,4547164.122
15035,4234832.307
15036,3732404.543
15037,3545702.273
15038,4578385.709
15039,4052015.995
15040,3230750.272
15041,3997033.714
15042,3679253.848
15043,3504915.937
15044,3724291.803
15045,3709807.71
15046,4531923.485
15047,3545702.273
15048,3836334.074
15049,4121012.037
15050,4283667.081
15051,3459435.516
15052,3788058.563
15053,3165590.637
15054,3681451.145
15055,3756649.459
15056,3638173.226
15057,4695826.292
15058,3545702.273
15059,4069553.463
15060,3680510.263
15061,3800078.202
15062,3381991.831
15063,4052015.995
15064,3268346.171
15065,3772414.997
15066,3504915.937
15067,3432965.86
15068,3545702.273
15069,3620912.358
15070,3493920.035
15071,4340668.749
15072,3281267.433
15073,3014562.731
15074,3570923.035
15075,4545894.783
15076,3840166.23
15077,4400721.074
15078,4538153.462
15079,4311035.37
15080,4564889.018
15081,4357011.38
15082,3376513.233
15083,3117441.68
15084,3638173.226
15085,4126420.053
15086,4210321.846
15087,3378616.894
15088,3376513.233
15089,4062959.751
15090,4075104.108
15091,3268346.171
15092,4190300.443
15093,3421347.713
15094,4028563.643
15095,3958929.514
15096,3854621.857
15097,3713436.589
15098,3014562.731
15099,4080525.716
15100,4354008.849
15101,3883683.667
15102,3379886.068
15103,4280715.094
15104,2865729.429
15105,4228839.195
15106,4695826.292
15107,4263715.03
15108,4501909.4
15109,3827102.081
15110,4198800.894
15111,4283667.081
15112,3788058.563
15113,3268346.171
15114,3860027.005
15115,3504915.937
15116,4028563.643
15117,4280715.094
15118,3230750.272
15119,4695826.292
15120,3309547.721
15121,5398138.427
15122,4287100.326
15123,3165590.637
15124,4366609.279
15125,4594665.666
15126,3014562.731
15127,3114330.741
15128,4364974.933
15129,3620912.358
15130,3376513.233
15131,2903001.194
15132,3884853.839
15133,4127592.14
15134,4371840.89
15135,3840166.23
15136,3308439.536
15137,3545702.273
15138,3922969.984
15139,3613224.099
15140,3268346.171
15141,4278160.122
15142,3357971.08
15143,4492519.812
15144,3598785.942
15145,4410842.853
15146,3884853.839
15147,3678313.527
15148,3504915.937
15149,3744484.394
15150,3370732.808
15151,3966984.283
15152,3504915.937
15153,3803290.061
15154,3270382.441
15155,3836334.074
15156,3806116.217
15157,4069639.3
15158,3270382.441
15159,4058905.266
15160,4075443.612
15161,3014562.731
15162,3504915.937
15163,4210743.398
15164,2958810.902
15165,3800078.202
15166,3824483.089
15167,4210743.398
15168,3621279.241
15169,3802732.924
15170,4245732.286
15171,4273792.755
15172,3880977.089
15173,4033587.287
15174,3381991.831
15175,3608579.041
15176,3666707.591
15177,4123473.158
15178,5280660.123
15179,3750782.881
15180,4290651.634
15181,5259450.343
15182,4230392.426
15183,3247252.7
15184,3624529.326
15185,4127592.14
15186,6371279.486
15187,3840166.23
15188,4238406.641
15189,5558071.175
15190,5477577.422
15191,4512378.941
15192,4735655.315
15193,4076453.702
15194,3545702.273
15195,3851391.903
15196,4750471.127
15197,3988550.364
15198,4016223.384
15199,3928877.683
15200,4148246.3
15201,3071335.145
15202,4259743.374
15203,4006182.527
15204,4099168.877
15205,3724291.803
15206,3270382.441
15207,3802732.924
15208,3991480.109
15209,3923924.086
15210,4336686.842
15211,4744270.028
15212,3624529.326
15213,3836334.074
15214,4161890.368
15215,3610109.483
15216,4259426.805
15217,3756649.459
15218,3440102.158
15219,3478685.392
15220,3270382.441
15221,3931596.41
15222,3865889.787
15223,4034250.338
15224,3800078.202
15225,3710948.88
15226,4492038.4
15227,3486050.336
15228,3974700.16
15229,4000245.224
15230,3421347.713
15231,3319653.592
15232,3589289.645
15233,3811966.998
15234,3827102.081
15235,3432965.86
15236,3966984.283
15237,3847548.545
15238,3936126.32
15239,4534931.465
15240,4780507.662
15241,4587786.609
15242,3991480.109
15243,4573650.971
15244,3724291.803
15245,4657608.945
15246,3337673.084
15247,3839081.714
15248,3268346.171
15249,3756649.459
15250,3681451.145
15251,5019420.617
15252,3570923.035
15253,3969890.356
15254,4641210.348
15255,3932080.966
15256,3258436.005
15257,4080525.716
15258,3150571.879
15259,4494657.102
15260,3663048.532
15261,4422829.644
15262,4025891.532
15263,3854621.857
15264,4013424.437
15265,3724291.803
15266,3504915.937
15267,4210321.846
15268,4587822.344
15269,3772988.135
15270,4501867.413
15271,3049642.879
15272,3836334.074
15273,3827102.081
15274,4263468.886
15275,3144005.559
15276,3756649.459
15277,3966984.283
15278,3884853.839
15279,3381991.831
15280,4259743.374
15281,3713436.589
15282,3750782.881
15283,4066505.994
15284,4790859.023
15285,4016223.384
15286,3268346.171
15287,4267602.447
15288,4139476.331
15289,3502824.006
15290,3944608.022
15291,3959678.819
15292,3432965.86
15293,3880977.089
15294,3341007.121
15295,3035914.859
15296,3504915.937
15297,3610109.483
15298,3744259.165
15299,4082842.231
15300,3545702.273
15301,3847883.618
15302,3856868.143
15303,4385631.628
15304,4408840.245
15305,3854621.857
15306,3504915.937
15307,3756649.459
15308,4422829.644
15309,3912487.003
15310,4569618.978
15311,3049642.879
15312,3502591.157
15313,3504915.937
15314,3376513.233
